pr_id,repo,pr_url,created_at,merged_at,tool_evidence,manifest_file,package_name,old_spec,new_spec,change_type,label_primary,label_secondary,primary_grade,label_confidence,evidence_source,evidence_timestamp,labeler,adjudication_needed,adjudication_result,change_id,notes
Jeevan4125/Autonomous-Vechiles-And-Robotics#1,Jeevan4125/Autonomous-Vechiles-And-Robotics,https://github.com/Jeevan4125/Autonomous-Vechiles-And-Robotics/pull/1,2026-02-23T05:50:54Z,,aidev_agent:copilot,requirements.txt,matplotlib,,>=3.5.0,add,NONE,S4_LICENSE_POLICY_CONFLICT,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.211124+00:00,A+B,False,,Jeevan4125/Autonomous-Vechiles-And-Robotics#1::requirements.txt::matplotlib::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,aiohttp,,~=3.13.3,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.106143+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::aiohttp::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,aiofiles,,~=23.2.1,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:50.989034+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::aiofiles::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,ffmpeg-python,,~=0.2.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.219908+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::ffmpeg-python::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,gTTS,,~=2.5.1,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:50.970518+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::gtts::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,dnspython,,==2.6.1,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:50.982471+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::dnspython::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,future,,~=1.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.059160+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::future::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,googletrans,,~=4.0.0rc1,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.076400+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::googletrans::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,motor,,~=3.6,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.060384+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::motor::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,pillow,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.244859+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::pillow::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,psutil,,~=5.9.8,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.387944+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::psutil::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,pykeyboard,,~=0.1.5,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:50.995312+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::pykeyboard::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,python-arq,,~=6.0.7,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:50.994058+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::python-arq::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,requests,,~=2.32.4,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.221878+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::requests::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,search-engine-parser,,~=0.6.8,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:50.996091+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::search-engine-parser::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,speedtest-cli,,~=2.1.3,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.208456+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::speedtest-cli::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,TgCrypto,,~=1.2.5,add,NONE,S4_LICENSE_POLICY_CONFLICT,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.233018+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::tgcrypto::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,uvloop,,~=0.19.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.308131+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::uvloop::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,youtube_dl,,~=2021.12.17,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.133031+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::youtube-dl::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,bs4,,~=0.0.2,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.076978+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::bs4::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,python-dotenv,,~=1.0.1,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.250889+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::python-dotenv::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,feedparser,,~=6.0.11,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.202090+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::feedparser::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,pyromod,,~=3.1.6,add,NONE,S7_METADATA_MISSING,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.148800+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::pyromod::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,fuzzysearch,,~=0.7.3,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.231691+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::fuzzysearch::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,img2pdf,,~=0.5.1,add,NONE,S4_LICENSE_POLICY_CONFLICT,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.364055+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::img2pdf::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,telegraph,,~=2.2.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.343687+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::telegraph::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,pytube,,~=15.0.0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.213823+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::pytube::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,pytz,,~=2024.1,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.542967+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::pytz::add,
btygd543/Telegroub-#4,btygd543/Telegroub-,https://github.com/btygd543/Telegroub-/pull/4,2026-04-02T07:56:29Z,,aidev_agent:copilot,requirements.txt,kurigram,,==2.2.12,add,NONE,S4_LICENSE_POLICY_CONFLICT,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.312180+00:00,A+B,False,,btygd543/Telegroub-#4::requirements.txt::kurigram::add,
Azure/azureml-examples#4016,Azure/azureml-examples,https://github.com/Azure/azureml-examples/pull/4016,2026-06-08T06:38:10Z,,aidev_agent:copilot,tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt,numpy,,">=1.21,<1.24",add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.526582+00:00,A+B,False,,Azure/azureml-examples#4016::tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt::numpy::add,
Azure/azureml-examples#4016,Azure/azureml-examples,https://github.com/Azure/azureml-examples/pull/4016,2026-06-08T06:38:10Z,,aidev_agent:copilot,tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt,scipy,,">=1.7,<1.10",add,NONE,S4_LICENSE_POLICY_CONFLICT,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.361130+00:00,A+B,False,,Azure/azureml-examples#4016::tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt::scipy::add,
Kim-254-de/SMARTTT_BACKEND#1,Kim-254-de/SMARTTT_BACKEND,https://github.com/Kim-254-de/SMARTTT_BACKEND/pull/1,2026-06-04T12:42:50Z,,aidev_agent:copilot,requirements.txt,python-dateutil,,==2.9.0.post0,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.395132+00:00,A+B,False,,Kim-254-de/SMARTTT_BACKEND#1::requirements.txt::python-dateutil::add,
Kim-254-de/SMARTTT_BACKEND#1,Kim-254-de/SMARTTT_BACKEND,https://github.com/Kim-254-de/SMARTTT_BACKEND/pull/1,2026-06-04T12:42:50Z,,aidev_agent:copilot,requirements.txt,sqlparse,,==0.5.5,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.310160+00:00,A+B,False,,Kim-254-de/SMARTTT_BACKEND#1::requirements.txt::sqlparse::add,
Kim-254-de/SMARTTT_BACKEND#1,Kim-254-de/SMARTTT_BACKEND,https://github.com/Kim-254-de/SMARTTT_BACKEND/pull/1,2026-06-04T12:42:50Z,,aidev_agent:copilot,requirements.txt,python-dotenv,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.311513+00:00,A+B,False,,Kim-254-de/SMARTTT_BACKEND#1::requirements.txt::python-dotenv::remove,
Rayabad/RDG#2,Rayabad/RDG,https://github.com/Rayabad/RDG/pull/2,2026-06-11T13:28:00Z,,aidev_agent:copilot,requirements.txt,fastapi,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.538459+00:00,A+B,False,,Rayabad/RDG#2::requirements.txt::fastapi::add,
Rayabad/RDG#2,Rayabad/RDG,https://github.com/Rayabad/RDG/pull/2,2026-06-11T13:28:00Z,,aidev_agent:copilot,requirements.txt,uvicorn,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.267659+00:00,A+B,False,,Rayabad/RDG#2::requirements.txt::uvicorn::add,
Rayabad/RDG#2,Rayabad/RDG,https://github.com/Rayabad/RDG/pull/2,2026-06-11T13:28:00Z,,aidev_agent:copilot,requirements.txt,pydantic,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.458714+00:00,A+B,False,,Rayabad/RDG#2::requirements.txt::pydantic::add,
Rayabad/RDG#2,Rayabad/RDG,https://github.com/Rayabad/RDG/pull/2,2026-06-11T13:28:00Z,,aidev_agent:copilot,requirements.txt,sqlmodel,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.559597+00:00,A+B,False,,Rayabad/RDG#2::requirements.txt::sqlmodel::add,
Rayabad/RDG#2,Rayabad/RDG,https://github.com/Rayabad/RDG/pull/2,2026-06-11T13:28:00Z,,aidev_agent:copilot,requirements.txt,aiosqlite,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.543877+00:00,A+B,False,,Rayabad/RDG#2::requirements.txt::aiosqlite::add,
Rayabad/RDG#2,Rayabad/RDG,https://github.com/Rayabad/RDG/pull/2,2026-06-11T13:28:00Z,,aidev_agent:copilot,requirements.txt,httpx,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.402219+00:00,A+B,False,,Rayabad/RDG#2::requirements.txt::httpx::add,
Rayabad/RDG#2,Rayabad/RDG,https://github.com/Rayabad/RDG/pull/2,2026-06-11T13:28:00Z,,aidev_agent:copilot,requirements.txt,pytest,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.404102+00:00,A+B,False,,Rayabad/RDG#2::requirements.txt::pytest::add,
Rayabad/RDG#2,Rayabad/RDG,https://github.com/Rayabad/RDG/pull/2,2026-06-11T13:28:00Z,,aidev_agent:copilot,requirements.txt,pytest-asyncio,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.643473+00:00,A+B,False,,Rayabad/RDG#2::requirements.txt::pytest-asyncio::add,
Rayabad/RDG#2,Rayabad/RDG,https://github.com/Rayabad/RDG/pull/2,2026-06-11T13:28:00Z,,aidev_agent:copilot,requirements.txt,sqlalchemy,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.810928+00:00,A+B,False,,Rayabad/RDG#2::requirements.txt::sqlalchemy::add,
mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray#5,mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray,https://github.com/mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray/pull/5,2026-03-10T20:55:25Z,,aidev_agent:copilot,requirements.txt,openpyxl,,>=3.1.5,version_change,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.657768+00:00,A+B,False,,mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray#5::requirements.txt::openpyxl::version_change,
mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray#5,mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray,https://github.com/mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray/pull/5,2026-03-10T20:55:25Z,,aidev_agent:copilot,requirements.txt,Pillow,,>=12.0.0,version_change,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.818836+00:00,A+B,False,,mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray#5::requirements.txt::pillow::version_change,
mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray#5,mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray,https://github.com/mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray/pull/5,2026-03-10T20:55:25Z,,aidev_agent:copilot,requirements.txt,pywin32,,>=311,version_change,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.558496+00:00,A+B,False,,mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray#5::requirements.txt::pywin32::version_change,
mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray#5,mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray,https://github.com/mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray/pull/5,2026-03-10T20:55:25Z,,aidev_agent:copilot,requirements.txt,win32print,,>=1.0,remove,NONE,S8_EVIDENCE_UNRESOLVED,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.557329+00:00,A+B,False,,mcininch/id-pvc-card-printing-epson-4830-utilizing-2-card-tray#5::requirements.txt::win32print::remove,
Azure/azureml-examples#4015,Azure/azureml-examples,https://github.com/Azure/azureml-examples/pull/4015,2026-06-08T06:24:58Z,,aidev_agent:copilot,tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt,mlflow,,==1.26.1,version_change,P3_DIRECT_KNOWN_VULNERABILITY,NONE,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.453556+00:00,A+B,False,,Azure/azureml-examples#4015::tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt::mlflow::version_change,
Azure/azureml-examples#4015,Azure/azureml-examples,https://github.com/Azure/azureml-examples/pull/4015,2026-06-08T06:24:58Z,,aidev_agent:copilot,tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt,numpy,,==1.23.5,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.630291+00:00,A+B,False,,Azure/azureml-examples#4015::tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt::numpy::add,
Azure/azureml-examples#4015,Azure/azureml-examples,https://github.com/Azure/azureml-examples/pull/4015,2026-06-08T06:24:58Z,,aidev_agent:copilot,tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt,scipy,,==1.9.3,add,P3_DIRECT_KNOWN_VULNERABILITY,S4_LICENSE_POLICY_CONFLICT,advisory_published_before_pr,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.653814+00:00,A+B,False,,Azure/azureml-examples#4015::tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt::scipy::add,
Azure/azureml-examples#4015,Azure/azureml-examples,https://github.com/Azure/azureml-examples/pull/4015,2026-06-08T06:24:58Z,,aidev_agent:copilot,tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt,azureml-inference-server-http,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.540337+00:00,A+B,False,,Azure/azureml-examples#4015::tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt::azureml-inference-server-http::add,
Azure/azureml-examples#4015,Azure/azureml-examples,https://github.com/Azure/azureml-examples/pull/4015,2026-06-08T06:24:58Z,,aidev_agent:copilot,tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt,azureml-contrib-services,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.656605+00:00,A+B,False,,Azure/azureml-examples#4015::tutorials/get-started-notebooks/deploy/credit_defaults_model/requirements.txt::azureml-contrib-services::remove,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,cryptography,,,add,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.702217+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::cryptography::add,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,flask,,,version_change,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.544835+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::flask::version_change,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,Pillow,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.935257+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::pillow::remove,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,pyttsx3,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:52.016627+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::pyttsx3::remove,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,gTTS,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.769374+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::gtts::remove,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,SpeechRecognition,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.677374+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::speechrecognition::remove,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,opencv-python,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.751640+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::opencv-python::remove,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,requests,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.695346+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::requests::remove,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,gunicornPillow,,,remove,NONE,S8_EVIDENCE_UNRESOLVED,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.690653+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::gunicornpillow::remove,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,flake8,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:51.949632+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::flake8::remove,
jgoldie1/jarvis-2.0-memory-vault#7,jgoldie1/jarvis-2.0-memory-vault,https://github.com/jgoldie1/jarvis-2.0-memory-vault/pull/7,2026-03-12T06:42:02Z,,aidev_agent:copilot,requirements.txt,black,,,remove,NONE,NONE,,high,dual_independent(labeler_A=evidence; labeler_B=live_pypi_osv),2026-06-13T19:18:52.004956+00:00,A+B,False,,jgoldie1/jarvis-2.0-memory-vault#7::requirements.txt::black::remove,
